hotel,is_canceled,lead_time,arrival_date_year,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,booking_changes,deposit_type,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,total_nights,total_guests,adr_por_pessoa,month_sin,month_cos,conjunto,prob_mlp,pred_mlp,acerto_mlp
City Hotel,0,30,2016,10,5,2,3,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,85.7,0,0,5,2,42.85,1.0,6.123233995736766e-17,teste,0.5070496201515198,1.0,0.0
City Hotel,0,56,2016,11,6,2,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,65.49,0,0,4,2,32.745,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,38,2016,10,5,2,3,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,52.39,0,0,5,2,26.195,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,27,2016,11,6,2,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,87.0,0,0,4,2,43.5,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,37,2016,11,7,1,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,83.9,0,1,3,2,41.95,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,40,2016,10,5,2,3,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,83.9,0,1,5,2,41.95,1.0,6.123233995736766e-17,teste,0.08098147809505463,0.0,1.0
City Hotel,0,14,2016,11,9,0,1,1,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,86.0,0,1,1,1,86.0,1.0,6.123233995736766e-17,teste,0.08716432750225067,0.0,1.0
City Hotel,0,1,2016,11,9,0,1,1,0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,95.0,0,0,1,1,95.0,1.0,6.123233995736766e-17,teste,0.028961721807718277,0.0,1.0
City Hotel,0,33,2016,11,8,0,2,1,0,0,BB,CHN,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,62.2,0,0,2,1,62.2,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,0,2016,11,7,1,2,1,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,75.0,0,0,3,1,75.0,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,13,2016,11,8,0,2,2,0,0,SC,NLD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,81.0,0,0,2,2,40.5,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,53,2016,11,6,2,3,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,65.75,0,0,5,2,32.875,1.0,6.123233995736766e-17,teste,0.3717080354690552,0.0,1.0
City Hotel,0,53,2016,11,6,2,3,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,65.75,0,0,5,2,32.875,1.0,6.123233995736766e-17,teste,0.21035049855709076,0.0,1.0
City Hotel,0,16,2016,11,8,0,3,1,0,0,BB,PRT,Corporate,TA/TO,0,0,0,D,2,No Deposit,0,Transient-Party,76.0,0,0,3,1,76.0,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,1,2016,11,8,0,3,1,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,75.0,0,0,3,1,75.0,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,16,2016,11,8,0,3,1,0,0,BB,DEU,Corporate,TA/TO,0,0,0,D,0,No Deposit,0,Transient-Party,76.0,0,0,3,1,76.0,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,17,2016,11,9,0,2,1,0,0,BB,DEU,Corporate,TA/TO,0,0,0,D,1,No Deposit,0,Transient-Party,75.0,0,0,2,1,75.0,1.0,6.123233995736766e-17,teste,0.002808761317282915,0.0,1.0
City Hotel,0,15,2016,11,7,1,3,1,0,0,BB,DEU,Corporate,TA/TO,0,0,0,D,1,No Deposit,0,Transient-Party,75.0,0,0,4,1,75.0,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,16,2016,11,8,0,3,1,0,0,BB,IND,Corporate,TA/TO,0,0,0,D,0,No Deposit,0,Transient-Party,76.0,0,0,3,1,76.0,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,5,2016,11,8,0,3,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,0,No Deposit,0,Transient,66.0,0,0,3,1,66.0,1.0,6.123233995736766e-17,teste,0.2394457906484604,0.0,1.0
City Hotel,0,1,2016,11,10,0,1,1,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,103.0,0,1,1,1,103.0,1.0,6.123233995736766e-17,teste,0.06435044854879379,0.0,1.0
City Hotel,0,16,2016,11,8,0,3,1,0,0,BB,FRA,Corporate,TA/TO,0,0,0,D,0,No Deposit,0,Transient-Party,76.0,0,0,3,1,76.0,1.0,6.123233995736766e-17,teste,0.004398329183459282,0.0,1.0
City Hotel,0,29,2016,11,7,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,73.73,0,1,4,2,36.865,1.0,6.123233995736766e-17,teste,0.21629993617534637,0.0,1.0
City Hotel,0,84,2016,10,5,2,4,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,50.33,0,0,6,2,25.165,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,27,2016,11,6,2,3,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,87.0,0,0,5,2,43.5,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,56,2016,11,9,0,2,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,78.3,0,0,2,2,39.15,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,3,2016,11,8,0,3,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,1,No Deposit,0,Transient,91.0,0,1,3,2,45.5,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,20,2016,11,7,1,3,2,0,0,BB,SWE,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,65.58,0,0,4,2,32.79,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,16,2016,11,8,0,3,1,0,0,BB,FRA,Corporate,TA/TO,0,0,0,D,0,No Deposit,0,Transient-Party,75.0,0,0,3,1,75.0,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,11,2016,11,7,1,3,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,70.0,0,0,4,2,35.0,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,9,2016,11,11,2,2,1,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,54.74,0,0,4,1,54.74,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,25,2016,11,7,1,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,87.0,0,0,4,2,43.5,1.0,6.123233995736766e-17,teste,0.47035619616508484,1.0,0.0
City Hotel,0,6,2016,11,8,0,3,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,2,No Deposit,0,Transient,91.0,0,1,3,2,45.5,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,26,2016,11,7,1,3,3,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,118.0,0,1,4,3,39.333333333333336,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,24,2016,11,8,0,3,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,81.0,0,2,3,2,40.5,1.0,6.123233995736766e-17,teste,0.2224368155002594,0.0,1.0
City Hotel,0,57,2016,11,10,0,1,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,54.98,0,1,1,1,54.98,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,45,2016,11,10,0,1,1,0,0,BB,DEU,Direct,Direct,0,0,0,A,0,No Deposit,0,Transient,71.1,0,0,1,1,71.1,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,7,2016,11,7,1,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,103.0,0,1,4,2,51.5,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,78,2016,11,7,1,3,2,0,0,BB,CHL,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,45.5,0,0,4,2,22.75,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,4,2016,11,7,1,3,2,0,0,HB,DZA,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,106.0,0,0,4,2,53.0,1.0,6.123233995736766e-17,teste,0.007368814200162888,0.0,1.0
City Hotel,0,51,2016,11,7,1,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,75.95,0,1,4,2,37.975,1.0,6.123233995736766e-17,teste,0.09525378793478012,0.0,1.0
City Hotel,0,21,2016,11,8,0,3,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,73.03,0,1,3,2,36.515,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,28,2016,11,7,1,3,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,87.0,0,0,4,2,43.5,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,4,2016,11,7,1,3,1,0,0,HB,DZA,Offline TA/TO,TA/TO,0,0,0,A,1,No Deposit,0,Transient-Party,88.0,0,0,4,1,88.0,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,10,2016,11,7,1,3,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,E,2,No Deposit,0,Transient-Party,107.0,0,0,4,1,107.0,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,16,2016,12,13,2,0,1,0,0,BB,PRT,Corporate,Corporate,0,0,1,E,2,No Deposit,0,Transient-Party,106.0,0,0,2,1,106.0,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,5,2016,12,16,0,2,1,0,0,BB,PRT,Corporate,Corporate,1,0,2,E,0,No Deposit,0,Transient-Party,106.0,0,1,2,1,106.0,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,24,2016,13,21,1,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,3,E,1,No Deposit,0,Transient-Party,106.0,0,1,2,1,106.0,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,31,2016,14,28,1,3,1,0,0,BB,PRT,Corporate,Corporate,0,0,4,E,1,No Deposit,0,Transient-Party,106.0,0,1,4,1,106.0,1.0,6.123233995736766e-17,teste,0.12821388244628906,0.0,1.0
City Hotel,0,38,2016,15,4,1,3,1,0,0,BB,PRT,Corporate,Corporate,0,0,6,E,1,No Deposit,0,Transient,106.0,0,1,4,1,106.0,0.8660254037844387,-0.4999999999999998,treino,,,
City Hotel,0,45,2016,16,11,1,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,7,E,1,No Deposit,0,Transient,106.0,0,1,2,1,106.0,0.8660254037844387,-0.4999999999999998,treino,,,
City Hotel,0,52,2016,17,18,1,2,1,0,0,BB,PRT,Corporate,Corporate,0,0,8,E,0,No Deposit,0,Transient,106.0,0,1,3,1,106.0,0.8660254037844387,-0.4999999999999998,teste,0.16512201726436615,0.0,1.0
City Hotel,0,60,2016,18,26,0,2,1,0,0,BB,PRT,Corporate,Corporate,0,0,9,E,1,No Deposit,0,Transient,106.0,0,1,2,1,106.0,0.8660254037844387,-0.4999999999999998,teste,0.12306982278823853,0.0,1.0
City Hotel,0,66,2016,19,2,1,0,1,0,0,BB,PRT,Corporate,Corporate,0,0,11,E,1,Non Refund,0,Transient-Party,106.0,0,0,1,1,106.0,0.49999999999999994,-0.8660254037844387,teste,0.10151275992393494,0.0,1.0
City Hotel,0,5,2016,19,4,0,2,1,0,0,BB,PRT,Corporate,Corporate,1,0,12,E,0,Non Refund,0,Transient-Party,106.0,0,0,2,1,106.0,0.49999999999999994,-0.8660254037844387,teste,0.03561943396925926,0.0,1.0
City Hotel,0,73,2016,20,9,1,2,1,0,0,BB,PRT,Corporate,Corporate,0,0,13,E,0,Non Refund,0,Transient-Party,106.0,0,0,3,1,106.0,0.49999999999999994,-0.8660254037844387,treino,,,
City Hotel,0,3,2016,20,13,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,14,E,0,Non Refund,0,Transient-Party,106.0,0,0,1,1,106.0,0.49999999999999994,-0.8660254037844387,treino,,,
City Hotel,0,81,2016,21,17,0,3,1,0,0,BB,PRT,Corporate,Corporate,0,0,15,E,1,Non Refund,0,Transient-Party,106.0,0,0,3,1,106.0,0.49999999999999994,-0.8660254037844387,teste,0.07590549439191818,0.0,1.0
City Hotel,0,87,2016,22,23,1,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,16,E,1,Non Refund,0,Transient-Party,106.0,0,0,2,1,106.0,0.49999999999999994,-0.8660254037844387,treino,,,
City Hotel,0,94,2016,23,30,1,2,1,0,0,BB,PRT,Corporate,Corporate,0,0,17,E,0,Non Refund,0,Transient-Party,106.0,0,0,3,1,106.0,0.49999999999999994,-0.8660254037844387,treino,,,
City Hotel,0,101,2016,24,6,1,2,1,0,0,BB,PRT,Corporate,Corporate,0,0,19,E,1,No Deposit,0,Transient,106.0,0,0,3,1,106.0,1.2246467991473532e-16,-1.0,teste,0.05414258688688278,0.0,1.0
City Hotel,0,108,2016,25,13,1,3,1,0,0,BB,PRT,Corporate,Corporate,0,0,20,E,2,No Deposit,0,Transient,106.0,0,0,4,1,106.0,1.2246467991473532e-16,-1.0,treino,,,
City Hotel,0,115,2016,26,20,1,2,1,0,0,BB,PRT,Corporate,Corporate,0,0,21,E,1,No Deposit,0,Transient,106.0,0,0,3,1,106.0,1.2246467991473532e-16,-1.0,teste,0.048253245651721954,0.0,1.0
City Hotel,0,122,2016,27,27,1,3,1,0,0,BB,PRT,Corporate,Corporate,0,0,22,E,2,No Deposit,0,Transient,106.0,0,0,4,1,106.0,1.2246467991473532e-16,-1.0,treino,,,
City Hotel,0,129,2016,28,4,1,0,1,0,0,BB,PRT,Corporate,Corporate,0,0,24,E,1,No Deposit,0,Transient,106.0,0,0,1,1,106.0,-0.4999999999999997,-0.8660254037844388,teste,0.036552391946315765,0.0,1.0
City Hotel,0,7,2016,28,6,0,2,1,0,0,BB,PRT,Corporate,Corporate,1,0,25,E,0,Non Refund,0,Transient-Party,106.0,0,0,2,1,106.0,-0.4999999999999997,-0.8660254037844388,teste,0.007898525334894657,0.0,1.0
City Hotel,0,4,2016,28,8,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,25,E,0,No Deposit,0,Transient,106.0,0,0,1,1,106.0,-0.4999999999999997,-0.8660254037844388,teste,0.01033675018697977,0.0,1.0
City Hotel,0,136,2016,29,11,1,2,1,0,0,BB,PRT,Corporate,Corporate,0,0,27,E,0,No Deposit,0,Transient,106.0,0,0,3,1,106.0,-0.4999999999999997,-0.8660254037844388,treino,,,
City Hotel,0,4,2016,47,14,1,0,1,0,0,BB,PRT,Direct,Corporate,1,1,28,E,0,No Deposit,0,Transient,106.0,0,0,1,1,106.0,-0.5000000000000004,0.8660254037844384,treino,,,
City Hotel,1,304,2016,53,26,1,2,1,0,0,BB,PRT,Corporate,Corporate,0,1,29,E,0,Non Refund,0,Transient-Party,106.0,0,0,3,1,106.0,-2.4492935982947064e-16,1.0,teste,0.31015607714653015,0.0,0.0
City Hotel,0,0,2016,11,10,0,1,1,0,0,BB,PRT,Corporate,Direct,0,0,0,A,0,No Deposit,0,Transient,50.0,1,1,1,1,50.0,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,37,2016,11,7,1,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,83.9,0,1,4,2,41.95,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,35,2016,11,8,0,3,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,87.0,0,0,3,2,43.5,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,56,2016,11,6,2,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,62.32,0,1,5,2,31.16,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,22,2016,11,6,2,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,67.52,0,0,5,2,33.76,1.0,6.123233995736766e-17,teste,0.211199551820755,0.0,1.0
City Hotel,0,1,2016,11,8,0,3,1,0,0,BB,MAR,Corporate,TA/TO,0,0,0,D,0,No Deposit,0,Transient-Party,75.0,0,0,3,1,75.0,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,96,2016,11,6,2,3,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,60.0,0,0,5,2,30.0,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,17,2016,11,9,0,2,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,88.0,0,1,2,2,44.0,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,17,2016,11,9,0,2,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,79.0,0,0,2,2,39.5,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,29,2016,11,8,0,3,2,0,0,HB,PRT,Direct,Direct,0,0,0,A,0,No Deposit,0,Transient,127.0,0,1,3,2,63.5,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,23,2016,11,8,0,3,2,0,0,BB,HUN,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,91.67,0,0,3,2,45.835,1.0,6.123233995736766e-17,teste,0.7360631823539734,1.0,0.0
City Hotel,0,31,2016,11,7,1,3,1,0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,67.6,0,1,4,1,67.6,1.0,6.123233995736766e-17,teste,0.1468469798564911,0.0,1.0
City Hotel,0,47,2016,11,7,1,3,2,0,0,SC,ARM,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,65.75,0,0,4,2,32.875,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,0,2016,11,9,0,2,1,0,0,SC,GBR,Direct,Direct,0,0,0,A,0,No Deposit,0,Transient-Party,97.0,0,0,2,1,97.0,1.0,6.123233995736766e-17,teste,0.026451176032423973,0.0,1.0
City Hotel,0,27,2016,11,10,0,1,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,90.0,0,0,1,2,45.0,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,29,2016,11,8,0,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,86.93,0,1,3,2,43.465,1.0,6.123233995736766e-17,teste,0.03289875015616417,0.0,1.0
City Hotel,0,1,2016,11,10,0,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,120.0,0,1,1,2,60.0,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,8,2016,11,9,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,1,No Deposit,0,Transient,64.4,0,0,2,1,64.4,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,10,2016,11,11,0,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,1,No Deposit,0,Transient,75.0,0,0,1,2,37.5,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,7,2016,11,9,0,2,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,2,No Deposit,0,Transient-Party,80.0,0,0,2,2,40.0,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,0,2016,13,21,1,0,2,0,0,BB,PRT,Corporate,Corporate,1,0,1,E,0,No Deposit,0,Transient-Party,135.0,0,0,1,2,67.5,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,3,2016,21,19,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,2,E,0,No Deposit,0,Transient,159.0,0,0,1,1,159.0,0.49999999999999994,-0.8660254037844387,treino,,,
City Hotel,0,0,2016,22,24,0,1,2,0,0,BB,PRT,Corporate,Corporate,1,0,3,E,1,No Deposit,0,Transient,159.0,0,0,1,2,79.5,0.49999999999999994,-0.8660254037844387,treino,,,
City Hotel,0,14,2017,14,4,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,4,A,0,No Deposit,0,Transient,95.0,0,0,1,1,95.0,0.8660254037844387,-0.4999999999999998,treino,,,
City Hotel,0,49,2016,10,4,2,5,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,65.0,0,0,7,2,32.5,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,8,2016,11,9,0,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,100.0,0,0,3,2,50.0,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,8,2016,11,9,0,3,2,0,0,BB,FRA,Groups,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,100.0,0,0,3,2,50.0,1.0,6.123233995736766e-17,teste,0.0042999000288546085,0.0,1.0
City Hotel,0,8,2016,11,9,0,3,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,90.0,0,0,3,1,90.0,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,6,2016,11,9,0,3,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,90.0,0,0,3,1,90.0,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,52,2016,11,7,1,4,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,48.4,0,0,5,2,24.2,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,26,2016,11,7,1,4,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,87.0,0,0,5,2,43.5,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,92,2016,10,5,2,5,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,0,Transient,52.0,0,0,7,2,26.0,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,37,2016,11,11,0,1,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,71.1,0,0,1,2,35.55,1.0,6.123233995736766e-17,teste,0.4950713813304901,1.0,0.0
City Hotel,0,114,2016,11,11,0,1,2,0,0,BB,FIN,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,57.73,0,0,1,2,28.865,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,5,2016,11,7,1,4,1,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,55.74,0,0,5,1,55.74,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,0,2016,11,6,2,4,1,0,0,SC,COL,Direct,Direct,0,0,0,E,0,No Deposit,0,Transient,97.0,0,0,6,1,97.0,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,3,2016,11,11,0,1,1,0,0,BB,PRT,Corporate,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,75.0,0,0,1,1,75.0,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,16,2016,11,11,0,1,2,0,0,BB,ESP,Corporate,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,75.0,0,0,1,2,37.5,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,16,2016,11,11,0,1,2,0,0,BB,PRT,Corporate,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,75.0,0,0,1,2,37.5,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,16,2016,11,11,0,1,1,0,0,BB,PRT,Corporate,TA/TO,0,0,0,A,1,No Deposit,0,Transient-Party,75.0,0,0,1,1,75.0,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,3,2016,11,8,0,4,2,0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,93.0,0,1,4,2,46.5,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,18,2016,11,9,0,3,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,85.0,0,1,3,2,42.5,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,116,2016,10,5,2,5,2,0,0,BB,NLD,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Contract,57.0,0,0,7,2,28.5,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,35,2016,11,9,0,3,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,38.67,0,0,3,2,19.335,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,46,2016,11,10,0,2,1,0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,2,No Deposit,0,Transient,82.9,0,1,2,1,82.9,1.0,6.123233995736766e-17,teste,0.24179653823375702,0.0,1.0
City Hotel,0,0,2016,11,8,0,4,2,0,0,BB,FRA,Direct,Direct,0,0,0,A,0,No Deposit,0,Transient,91.0,0,0,4,2,45.5,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,1,2016,11,8,0,4,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,105.0,0,1,4,2,52.5,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,11,2016,11,10,0,2,2,0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,95.0,0,0,2,2,47.5,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,30,2016,11,8,0,4,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,92.9,1,1,4,2,46.45,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,16,2016,11,10,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,109.0,0,1,2,2,54.5,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,16,2016,11,9,0,3,2,0,0,HB,FRA,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,135.0,0,1,3,2,67.5,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,59,2016,11,9,0,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,87.3,0,1,3,2,43.65,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,14,2016,11,10,0,2,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,70.0,0,0,2,2,35.0,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,13,2016,11,7,1,4,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,96.6,0,0,5,2,48.3,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,44,2016,11,9,0,3,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,71.1,0,1,3,2,35.55,1.0,6.123233995736766e-17,treino,,,
